"","KC_term","gene"
"17525","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","CNGB1"
"17526","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","CNGA1"
"17527","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","CNGA2"
"17528","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","CNGA3"
"17529","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","CNGA4"
"17530","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","ADORA1"
"17531","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","ADORA2A"
"17532","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","CREBBP"
"17533","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","CRH"
"17534","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","CRHR1"
"17535","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","CRHR2"
"17536","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GPR119"
"17537","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GPHA2"
"17538","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","DRD1"
"17539","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","DRD2"
"17540","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","DRD5"
"17541","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","EDN1"
"17542","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","EDN2"
"17543","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","EDN3"
"17544","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","EDNRA"
"17545","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","EP300"
"17546","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","F2R"
"17547","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","RRAS2"
"17548","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","FOS"
"17549","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","FSHB"
"17550","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","FSHR"
"17551","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GABBR1"
"17552","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GCG"
"17553","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","AMH"
"17554","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GHSR"
"17555","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GIP"
"17556","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GIPR"
"17557","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","HCAR1"
"17558","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GLI1"
"17559","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GLI3"
"17560","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GLP1R"
"17561","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","FFAR2"
"17562","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GRIA1"
"17563","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GRIA2"
"17564","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GRIA3"
"17565","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GRIA4"
"17566","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GRIN1"
"17567","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GRIN2A"
"17568","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GRIN2B"
"17569","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GRIN2C"
"17570","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GRIN2D"
"17571","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","HTR1A"
"17572","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","HTR1B"
"17573","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","HTR1D"
"17574","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","HTR1E"
"17575","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","HTR1F"
"17576","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","HTR4"
"17577","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","HTR6"
"17578","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","HCAR2"
"17579","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","JUN"
"17580","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","RHOA"
"17581","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","LHB"
"17582","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","LHCGR"
"17583","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","LIPE"
"17584","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","MC2R"
"17585","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","AFDN"
"17586","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PPP1R12A"
"17587","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","NFATC1"
"17588","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","NFKB1"
"17589","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","NFKBIA"
"17590","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","NPY"
"17591","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","NPPA"
"17592","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","NPR1"
"17593","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","NPY1R"
"17594","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","OXT"
"17595","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","OXTR"
"17596","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PAK1"
"17597","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","ACOX1"
"17598","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PLCE1"
"17599","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PDE3A"
"17600","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PDE3B"
"17601","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PDE4A"
"17602","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PDE4B"
"17603","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PDE4C"
"17604","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PDE4D"
"17605","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GHRL"
"17606","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PIK3CA"
"17607","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PIK3CB"
"17608","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PIK3CD"
"17609","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PIK3R1"
"17610","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PIK3R2"
"17611","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PLD1"
"17612","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PLD2"
"17613","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","FXYD1"
"17614","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","POMC"
"17615","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PPARA"
"17616","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","CNGB3"
"17617","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","ADCY10"
"17618","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","MAPK8"
"17619","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","MAPK9"
"17620","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","MAPK10"
"17621","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","MAP2K1"
"17622","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","MAP2K2"
"17623","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","SUCNR1"
"17624","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","BAD"
"17625","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PTCH1"
"17626","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PTGER2"
"17627","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PTGER3"
"17628","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","RAC1"
"17629","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","RAC2"
"17630","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","RAC3"
"17631","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","RAF1"
"17632","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","RAP1A"
"17633","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","RAP1B"
"17634","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","RELA"
"17635","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","ROCK1"
"17636","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","HCN2"
"17637","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","RRAS"
"17638","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","BDNF"
"17639","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","HHIP"
"17640","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","ARAP3"
"17641","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","SOX9"
"17642","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","BRAF"
"17643","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","SST"
"17644","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","SSTR1"
"17645","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","SSTR2"
"17646","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","SSTR5"
"17647","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","TIAM1"
"17648","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","TSHB"
"17649","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","TSHR"
"17650","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","VAV1"
"17651","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","VAV2"
"17652","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","VIP"
"17653","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","VIPR2"
"17654","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","CAMK4"
"17655","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","ACOX3"
"17656","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PPP1R1B"
"17657","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","ORAI1"
"17658","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","PIK3R3"
"17659","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","HCAR3"
"17660","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","ROCK2"
"17661","IMPAIRS REGULATION OF CARDIAC EXCITABILITY","GABBR2"
"17662","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PLA2G4B"
"17663","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNB5"
"17664","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","ADCY1"
"17665","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","ADCY2"
"17666","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","ADCY3"
"17667","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC38A3"
"17668","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","ADCY5"
"17669","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","ADCY6"
"17670","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","ADCY7"
"17671","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","ADCY8"
"17672","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","ADCY9"
"17673","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRIN3A"
"17674","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRIN3B"
"17675","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PLA2G4E"
"17676","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRK2"
"17677","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRK3"
"17678","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","DLG4"
"17679","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","ADCY4"
"17680","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SHANK2"
"17681","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","NCDN"
"17682","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PLCB1"
"17683","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC17A8"
"17684","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PLA2G4F"
"17685","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GLS2"
"17686","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GLS"
"17687","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GLUL"
"17688","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNAI1"
"17689","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNAI2"
"17690","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNAI3"
"17691","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNAO1"
"17692","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNAQ"
"17693","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNAS"
"17694","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNB1"
"17695","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNB2"
"17696","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNB3"
"17697","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNG3"
"17698","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNG4"
"17699","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNG5"
"17700","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNG7"
"17701","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNG10"
"17702","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNG11"
"17703","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNGT1"
"17704","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNGT2"
"17705","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PLA2G4D"
"17706","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRIA1"
"17707","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRIA2"
"17708","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRIA3"
"17709","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRIA4"
"17710","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRIK1"
"17711","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRIK2"
"17712","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRIK3"
"17713","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRIK4"
"17714","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRIK5"
"17715","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRIN1"
"17716","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRIN2A"
"17717","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRIN2B"
"17718","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRIN2C"
"17719","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRIN2D"
"17720","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRM1"
"17721","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRM2"
"17722","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRM3"
"17723","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRM4"
"17724","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRM5"
"17725","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRM6"
"17726","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRM7"
"17727","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GRM8"
"17728","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","ITPR1"
"17729","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","ITPR2"
"17730","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","ITPR3"
"17731","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","KCNJ3"
"17732","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SHANK1"
"17733","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNG13"
"17734","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PLA2G4A"
"17735","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PLCB2"
"17736","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PLCB3"
"17737","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PLCB4"
"17738","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PLD1"
"17739","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PLD2"
"17740","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNG2"
"17741","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC38A2"
"17742","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PPP3CA"
"17743","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PPP3CB"
"17744","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PPP3CC"
"17745","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PPP3R1"
"17746","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PPP3R2"
"17747","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PRKACA"
"17748","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PRKACB"
"17749","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PRKACG"
"17750","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PRKCA"
"17751","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PRKCB"
"17752","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PRKCG"
"17753","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","MAPK1"
"17754","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","MAPK3"
"17755","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNG12"
"17756","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC17A7"
"17757","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC17A6"
"17758","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNB4"
"17759","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC1A1"
"17760","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC1A2"
"17761","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC1A3"
"17762","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC1A6"
"17763","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC1A7"
"17764","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","TRPC1"
"17765","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CACNA1A"
"17766","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CACNA1C"
"17767","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CACNA1D"
"17768","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC38A1"
"17769","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SHANK3"
"17770","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PLA2G4C"
"17771","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","JMJD7-PLA2G4B"
"17772","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","DLGAP1"
"17773","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNG8"
"17774","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","HOMER3"
"17775","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","HOMER2"
"17776","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","HOMER1"
"17777","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","LZTS3"
"17778","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GPHN"
"17779","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABARAP"
"17780","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABARAPL2"
"17781","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC32A1"
"17782","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","ABAT"
"17783","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRR3"
"17784","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABARAPL1"
"17785","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABBR1"
"17786","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRA1"
"17787","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRA2"
"17788","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRA3"
"17789","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRA4"
"17790","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRA5"
"17791","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRA6"
"17792","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRB1"
"17793","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRB2"
"17794","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRB3"
"17795","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRD"
"17796","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRE"
"17797","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRG1"
"17798","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRG2"
"17799","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRG3"
"17800","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRP"
"17801","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRR1"
"17802","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRR2"
"17803","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GAD1"
"17804","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GAD2"
"17805","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","KCNJ6"
"17806","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","NSF"
"17807","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PLCL1"
"17808","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABRQ"
"17809","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC12A5"
"17810","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC6A1"
"17811","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC6A11"
"17812","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC6A12"
"17813","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC6A13"
"17814","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","TRAK2"
"17815","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SRC"
"17816","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CACNA1B"
"17817","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CACNA1F"
"17818","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CACNA1S"
"17819","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","HAP1"
"17820","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","SLC38A5"
"17821","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GABBR2"
"17822","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","AKT3"
"17823","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","KCNJ18"
"17824","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CREB3"
"17825","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","P3R3URF-PIK3R3"
"17826","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CHAT"
"17827","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CHRM1"
"17828","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CHRM2"
"17829","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CHRM3"
"17830","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CHRM4"
"17831","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CHRM5"
"17832","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CHRNA3"
"17833","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CHRNA4"
"17834","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CHRNA7"
"17835","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CHRNB2"
"17836","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CHRNB4"
"17837","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","KCNJ17"
"17838","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CREB1"
"17839","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PIK3R6"
"17840","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","CREB3L4"
"17841","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","AKT1"
"17842","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","AKT2"
"17843","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","FOS"
"17844","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","PIK3R5"
"17845","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","FYN"
"17846","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","GNA11"
"17847","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","HRAS"
"17848","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","JAK2"
"17849","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","KCNJ2"
"17850","MODIFIES AUTONOMIC NERVOUS SYSTEM ACTIVITY","KCNJ4"
