"","KC_term","gene"
"24427","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","KPNA2"
"24428","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","KRAS"
"24429","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","LHB"
"24430","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","LHCGR"
"24431","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","LPAR1"
"24432","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","LPAR2"
"24433","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","LPAR3"
"24434","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","LPAR4"
"24435","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","LPAR5"
"24436","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","LPAR6"
"24437","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","LTB4R"
"24438","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","LTB4R2"
"24439","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MAPK1"
"24440","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MAPK3"
"24441","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MAPK7"
"24442","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MC1R"
"24443","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MC2R"
"24444","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MC3R"
"24445","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MC4R"
"24446","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MC5R"
"24447","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MCF2"
"24448","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MCF2L"
"24449","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MCHR1"
"24450","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MCHR2"
"24451","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MGLL"
"24452","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MLN"
"24453","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MLNR"
"24454","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MMP3"
"24455","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MT-RNR2"
"24456","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MTNR1A"
"24457","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","MTNR1B"
"24458","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NBEA"
"24459","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NET1"
"24460","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NGEF"
"24461","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NLN"
"24462","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NMB"
"24463","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NMBR"
"24464","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NMS"
"24465","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NMU"
"24466","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NMUR1"
"24467","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NMUR2"
"24468","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NPB"
"24469","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NPBWR1"
"24470","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NPBWR2"
"24471","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NPFF"
"24472","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NPFFR1"
"24473","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NPFFR2"
"24474","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NPS"
"24475","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NPSR1"
"24476","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NPW"
"24477","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NPY"
"24478","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NPY1R"
"24479","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NPY2R"
"24480","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NPY4R"
"24481","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NPY5R"
"24482","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NRAS"
"24483","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NTS"
"24484","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NTSR1"
"24485","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","NTSR2"
"24486","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","OBSCN"
"24487","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","OPN1LW"
"24488","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","OPN1MW"
"24489","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","OPN1SW"
"24490","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","OPN3"
"24491","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","OPN4"
"24492","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","OPN5"
"24493","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","OPRD1"
"24494","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","OPRK1"
"24495","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","OPRL1"
"24496","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","OPRM1"
"24497","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","OXER1"
"24498","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","OXGR1"
"24499","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","OXT"
"24500","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","OXTR"
"24501","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","P2RY1"
"24502","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","P2RY10"
"24503","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","P2RY11"
"24504","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","P2RY12"
"24505","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","P2RY13"
"24506","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","P2RY14"
"24507","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","P2RY2"
"24508","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","P2RY4"
"24509","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","P2RY6"
"24510","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PAK1"
"24511","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PCP2"
"24512","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDE10A"
"24513","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDE11A"
"24514","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDE1A"
"24515","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDE1B"
"24516","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDE1C"
"24517","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDE2A"
"24518","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDE3A"
"24519","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDE3B"
"24520","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDE4A"
"24521","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDE4B"
"24522","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDE4C"
"24523","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDE4D"
"24524","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDE7A"
"24525","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDE7B"
"24526","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDE8A"
"24527","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDE8B"
"24528","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDPK1"
"24529","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PDYN"
"24530","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PENK"
"24531","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PF4"
"24532","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PIK3CA"
"24533","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PIK3CG"
"24534","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PIK3R1"
"24535","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PIK3R2"
"24536","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PIK3R3"
"24537","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PIK3R5"
"24538","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PIK3R6"
"24539","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PLA2G4A"
"24540","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PLCB1"
"24541","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PLCB2"
"24542","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PLCB3"
"24543","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PLCB4"
"24544","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PLEKHG2"
"24545","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PLEKHG5"
"24546","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PLPPR1"
"24547","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PLPPR2"
"24548","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PLPPR3"
"24549","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PLPPR4"
"24550","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PLPPR5"
"24551","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PLXNB1"
"24552","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PMCH"
"24553","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PNOC"
"24554","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","POMC"
"24555","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PPBP"
"24556","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PPP1CA"
"24557","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PPP1R1B"
"24558","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PPP2CA"
"24559","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PPP2CB"
"24560","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PPP2R1A"
"24561","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PPP2R1B"
"24562","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PPP2R5D"
"24563","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PPP3CA"
"24564","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PPP3CB"
"24565","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PPP3CC"
"24566","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PPP3R1"
"24567","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PPY"
"24568","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PREX1"
"24569","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PRKACA"
"24570","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PRKACB"
"24571","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PRKACG"
"24572","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PRKAR1A"
"24573","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PRKAR1B"
"24574","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PRKAR2A"
"24575","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PRKAR2B"
"24576","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PRKCA"
"24577","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PRKCB"
"24578","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PRKCD"
"24579","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PRKCE"
"24580","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PRKCG"
"24581","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PRKCH"
"24582","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PRKCQ"
"24583","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PRKX"
"24584","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PRLH"
"24585","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PRLHR"
"24586","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PROK1"
"24587","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PROK2"
"24588","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PROKR1"
"24589","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PROKR2"
"24590","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PSAP"
"24591","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PTAFR"
"24592","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PTCH1"
"24593","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PTCH2"
"24594","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PTGDR"
"24595","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PTGDR2"
"24596","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PTGER1"
"24597","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PTGER2"
"24598","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PTGER3"
"24599","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PTGER4"
"24600","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PTGFR"
"24601","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PTGIR"
"24602","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PTH"
"24603","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PTH1R"
"24604","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PTH2"
"24605","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PTH2R"
"24606","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PTHLH"
"24607","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","PYY"
"24608","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","QRFP"
"24609","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","QRFPR"
"24610","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RAMP1"
"24611","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RAMP2"
"24612","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RAMP3"
"24613","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RASGRF2"
"24614","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RASGRP1"
"24615","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RASGRP2"
"24616","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGR"
"24617","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS1"
"24618","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS10"
"24619","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS11"
"24620","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS12"
"24621","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS13"
"24622","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS14"
"24623","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS16"
"24624","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS17"
"24625","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS18"
"24626","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS19"
"24627","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS2"
"24628","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS20"
"24629","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS21"
"24630","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS22"
"24631","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS3"
"24632","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS4"
"24633","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS5"
"24634","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS6"
"24635","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS7"
"24636","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS8"
"24637","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGS9"
"24638","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RGSL1"
"24639","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RHO"
"24640","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RHOA"
"24641","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RHOB"
"24642","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RHOC"
"24643","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RLN2"
"24644","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RLN3"
"24645","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","ROCK1"
"24646","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","ROCK2"
"24647","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RPS6KA1"
"24648","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RPS6KA2"
"24649","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RPS6KA3"
"24650","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RRH"
"24651","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RXFP1"
"24652","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RXFP2"
"24653","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RXFP3"
"24654","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","RXFP4"
"24655","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","S1PR1"
"24656","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","S1PR2"
"24657","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","S1PR3"
"24658","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","S1PR4"
"24659","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","S1PR5"
"24660","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","SAA1"
"24661","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","SCT"
"24662","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","SCTR"
"24663","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","SHC1"
"24664","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","SHH"
"24665","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","SMO"
"24666","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","SOS1"
"24667","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","SOS2"
"24668","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","SRC"
"24669","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","SST"
"24670","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","SSTR1"
"24671","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","SSTR2"
"24672","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","SSTR3"
"24673","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","SSTR4"
"24674","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","SSTR5"
"24675","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","SUCNR1"
"24676","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAAR1"
"24677","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAAR2"
"24678","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAAR3"
"24679","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAAR5"
"24680","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAAR6"
"24681","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAAR8"
"24682","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAAR9"
"24683","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAC1"
"24684","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAC3"
"24685","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TACR1"
"24686","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TACR2"
"24687","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TACR3"
"24688","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS1R1"
"24689","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS1R2"
"24690","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS1R3"
"24691","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R1"
"24692","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R10"
"24693","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R13"
"24694","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R14"
"24695","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R16"
"24696","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R19"
"24697","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R20"
"24698","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R3"
"24699","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R30"
"24700","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R31"
"24701","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R38"
"24702","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R39"
"24703","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R4"
"24704","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R40"
"24705","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R41"
"24706","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R42"
"24707","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R43"
"24708","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R45"
"24709","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R46"
"24710","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R5"
"24711","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R50"
"24712","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R60"
"24713","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R7"
"24714","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R8"
"24715","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TAS2R9"
"24716","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TBXA2R"
"24717","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TIAM1"
"24718","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TIAM2"
"24719","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TRH"
"24720","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TRHR"
"24721","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TRIO"
"24722","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TRPC3"
"24723","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TRPC6"
"24724","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TRPC7"
"24725","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TSHB"
"24726","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","TSHR"
"24727","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","UCN"
"24728","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","UCN2"
"24729","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","UCN3"
"24730","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","UTS2"
"24731","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","UTS2B"
"24732","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","UTS2R"
"24733","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","VAV1"
"24734","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","VAV2"
"24735","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","VAV3"
"24736","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","VIP"
"24737","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","VIPR1"
"24738","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","VIPR2"
"24739","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT1"
"24740","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT10A"
"24741","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT10B"
"24742","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT11"
"24743","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT16"
"24744","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT2"
"24745","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT2B"
"24746","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT3"
"24747","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT3A"
"24748","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT4"
"24749","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT5A"
"24750","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT6"
"24751","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT7A"
"24752","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT7B"
"24753","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT8A"
"24754","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT8B"
"24755","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT9A"
"24756","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","WNT9B"
"24757","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","XCL1"
"24758","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","XCL2"
"24759","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","XCR1"
"24760","IMPAIRS CARDIAC CONTRACTILITY AND RELAXATION","XK"
